Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
2021-01-22,6.069849035982233,7.881470307564434,3.880606400524522,5.268150350689601,9.338387625898545,11.748901108150612,9.24444014982228,-3.937579422925642,0.1940809692411853,10.418338793662334,-0.8501443518973737,2.864596518159522,-5.22774313135605,0.07926466938745912,-5.724510016897342,1.8051722785262432,5.835881298287893,0.6301035710225167,-4.2709888964783325,-0.013803866345880232,-1.448219525450051,-0.6897757430902524,1.9794102025166602,4.7170676628192725,2.202885758158364
2021-01-25,7.937928693771544,12.411513964960472,6.172479431278316,6.112589788090963,9.646797908167473,10.602326977467353,9.400468172076748,-1.2922085561231507,6.613736678387454,11.312051867563921,-0.9934501439356181,4.248065982309045,-4.7028305692186505,-0.3025946829867392,-2.0672329847294217,3.543351570584368,3.443517674981089,1.8344343552054907,-1.8845476399595968,-0.07731355656769605,-2.6745004040954994,-0.01809323531829908,3.3531296540757127,5.996058372850667,6.711255220937167
2021-01-26,7.3415261552448525,11.992491286447336,3.1477252013418577,6.580774734781744,6.919696891832141,8.023738490893525,7.056945038503566,-5.449160310519836,4.563381637505586,7.17452932269904,-2.5781586719953498,1.0015908318752977,-4.679796993098725,0.1735549134041697,-6.081083561474463,4.730309009697271,3.444490493069061,0.5399796749223484,-0.3817438191056934,2.964992729830801,-3.534078878635278,-3.013012341079514,4.332967969177847,4.382727551554906,5.880382689419236
2021-01-27,3.815635953609036,7.596757458176725,-3.351847585524909,-0.9438119281309184,-3.251478119833358,1.7421876292458969,-2.973664538571443,-7.52778413916181,1.6120902787780655,3.1352543921332856,-5.087791098459725,-3.7195792184465906,-5.964551399236668,-5.358960041021944,-8.439330523309039,3.3871165381287414,-0.09114109045775479,-5.798576696839197,-2.6908117865911403,-1.3589740687577347,-6.536499706927989,-8.728468825537334,-2.0714050111248534,0.5997119241179827,0.10140432438380281
2021-01-28,6.205267982099935,0.16073736286376053,-5.887873347927341,-2.0976814599387525,-1.642643139982985,-2.8841555531994754,-1.4879023721497024,-3.249652672257369,-1.1313776715296011,3.839875848433152,-4.746480592539613,-3.230370775297627,-3.5007054487898053,-3.373305152351727,-4.261066745069756,4.5940815747546235,-0.35835873275218155,-3.037915197925345,-0.49614069440363123,-1.582136281010745,-4.015767830776817,-6.3365116990790336,-1.345276838636928,1.9489588453621955,-4.381079634775969
2021-01-29,2.659884862490925,-5.112533426259028,-5.270733481227211,-2.613121512379659,-3.4450714302357466,-5.890715274220173,-3.4354650047946187,-7.11872470262787,-6.27302362589246,0.8877470827947345,-4.01956602255008,-3.1224440576133983,-3.8268894342774304,-4.341156364214781,-5.4606791817904705,-0.2568010768012018,-4.640842491472271,-3.8602942540609093,-1.3769179124098558,-2.724260405669024,-4.82834674310379,-7.559081009634674,-2.893491947568482,-0.09301798728486085,-7.705573289505632
2021-02-01,4.4090076116448484,-6.143296173932261,-3.048729105743829,1.4839103153770334,-0.06386961930275382,-5.755188460116498,0.10265982042924915,-4.939491516390398,-4.653722681908825,-4.337182222343568,-3.9705579642710522,0.419540363089509,-1.8922192646030265,-1.3036098979419182,-4.2217554211401245,-1.970110313196812,-5.265181687611017,-2.3178118491525725,-2.472779897630884,-3.1391664960376398,-4.670359851517219,-7.420811717866246,-0.7265973351780826,1.1242955760925735,-6.873466248904673
2021-02-02,3.0904285366478037,-5.706899944085215,0.9043461471846722,1.6195979415845199,0.5854474201373792,-5.307570242368333,0.5356700579331484,-2.5738619472338917,-1.1663645285183095,-7.12674105637131,-1.2794684848245508,2.804667234908841,1.542786708502513,0.2970180287269504,-0.5232131444474615,-5.414122453575393,-3.6942683000445884,2.0353929391807135,-3.230898767808896,-2.575490199767301,-3.09033898678289,-4.898898604367788,1.8161572853477619,3.509238325013011,-6.176748527791063
2021-02-03,4.336627895320891,-5.7158913534672875,4.743463004045583,2.4732551787969586,13.191201285505224,-2.017351530992374,13.06977300468026,0.8616804563796706,-1.0958655068179324,-5.111528754623508,1.471523036056915,4.607598307156293,5.69372653257088,3.277426962938305,4.564497826842196,-4.395999921470137,0.04379698599231409,5.493048155654453,0.4439881942285219,-0.331104448738109,0.3243786080467515,4.047082396792209,4.765220310377038,4.46659337994738,-1.0693347449374104
2021-02-04,1.2890812896956638,0.21883657434666803,4.698879459302665,2.8842213988777297,10.81534560513628,0.5622604658018868,10.695017673105774,-0.022463091238460242,1.742814863974984,-4.045307537371398,-2.611263265309622,4.181612223136775,6.256244217556954,5.564523615866492,4.92835516735348,-4.2385895091768315,0.2769356464864668,5.103610415464624,-1.02025301076063,-0.3388762290235293,-2.4255663186341225,4.145475225772169,5.091586482142594,5.068430784785446,0.36563037831145767
2021-02-05,4.414549895666487,3.6374564631363704,4.628646923521223,4.5521182218746565,14.30862241526358,3.781992040833757,14.286335315649804,4.765264475836399,7.397319446610911,-2.981197726523365,-2.7189811055033832,3.4428434551886795,7.235562051045968,8.031050076305775,11.396076255491817,0.8091657119595678,2.968753345360668,7.101075231052765,1.060760111639917,0.7774652580360303,-1.6478499685394146,6.098750776023601,7.269439349164088,5.909736644500531,2.638956273163685
2021-02-08,1.176719130415171,2.0650099038800938,9.0787204610951,-0.5964880793218957,10.113196195777254,1.7441993192277623,10.074950121128987,5.8673758592228875,2.8113483481077273,1.2946760316602084,-2.892216665302208,1.2769469292021587,8.11603507850001,4.3002615209972435,15.98397283582159,1.3582394222160494,3.6879294941926544,4.810922172582828,0.15507245588060262,2.656053249571059,-2.998972126488905,4.437920968424465,5.055321226728723,4.5828528644959325,4.346335157912621
2021-02-09,1.7786354905132598,0.7556033574082102,5.211427655553144,-2.2189349112426036,8.142793932963324,0.8873842121915606,8.09333817812198,4.479671071957128,-2.6730390674940634,2.100632317553369,-2.683631407986376,-0.47181680442922125,4.4682293192359985,1.9298177041264721,10.957703008895693,3.113180944161822,1.6938511498867646,-0.27813281375779936,-0.09317114950142653,1.1193011802196011,-3.5103555787725464,1.8652752318607406,2.2931134978533287,1.0674637201436412,2.3070031934244684
2021-02-10,-0.07407105999228394,1.0825719888100696,9.118295571573372,-0.7833895220211934,1.3405319884064983,1.957622853998478,1.2226594049081818,4.001795857948837,-5.83485994420863,3.7723357141102967,-1.3288409119236126,1.0447312551981698,3.34468276814804,2.522845558033587,7.802616840593915,3.9314626533294392,1.6486080870631945,0.41763839320672597,-0.5661075958241918,0.2561875183695274,-3.1427838109049637,-2.7115418225657715,2.230660628418164,0.8091277732825513,5.074523967965744
2021-02-11,1.024755606222731,-1.6449483345774112,11.61059354195638,-2.0675452662894553,1.7101392633893244,1.4634787635484814,1.6253169958925557,3.393254655130794,-4.509456270504689,0.47614658125014,1.13871004390817,1.6488557221414841,0.7377969421055606,0.6738368755600223,3.1243498123828872,2.512495788267283,-0.6312351048676625,0.5985413916886493,-0.5425071338948997,-1.025711348568195,-1.6966921664411077,-4.40431109652671,1.4794209330454147,1.369867141840531,5.487258111530218
2021-02-12,1.1519440875625298,-1.01637865273456,10.082038864272787,-2.220664446836742,0.2968218519556362,0.8951860655899119,0.2912261309595371,3.6858624655935612,-4.237113884930791,2.7357827708711175,1.1494192340766163,4.358274958258625,2.369911852235466,0.5700064267150341,1.141140512748764,1.2952295058314185,-0.4841051627523999,0.6642066420664207,-1.5049814520402647,-0.6813676088189156,-1.0554093327910103,-3.9455539253910903,1.365520866329137,0.6195302152958998,6.678037560055442
2021-02-16,0.5072774864299544,-2.7171142511134536,6.174363247059813,-1.6247712058747625,1.2559301550167,2.77215658364293,1.3851537190431977,1.8036661958203808,-7.783000236776156,-0.004864540709096348,0.08632878536669222,3.475775809496965,3.218206455314907,0.48817947209414514,-0.11515846516491676,0.09095874177719003,-1.656959665423681,1.2402435067860254,-0.9677169758608136,-1.6202058721681254,-1.0527689739807173,-2.4709841633644385,1.5959180020579093,4.043026810458934,-0.01093488148790457
2021-02-17,0.17639277525740085,-3.8011898961480113,4.506329135590835,0.11014029406202722,2.0829810379555567,1.5290387569260573,2.15021563235129,5.4529453984123535,-6.040307950708573,2.354865818203082,-0.8403420472098029,1.653921164434982,3.954724315838783,0.4793677192980139,4.384746907311283,-0.3668735157737625,1.4994488487902846,1.166621911701474,-0.16320156840478353,-0.42273585048184387,0.6663182440780147,0.8444016857342412,-0.9716715906164572,4.630336651953451,-1.0669906298853382
2021-02-18,0.3994670672334324,-4.195282296615128,0.4385535648935566,1.2672774367157513,0.9264400826242297,-0.9121935164934339,1.0413418541798216,2.680505238776886,-2.166951946590411,-1.599884672550447,-1.4966977581662213,2.810344073123236,4.24602070763807,1.4096122978565122,1.760566401963584,-0.6414436071518086,1.5644570359064727,1.2716555784273287,1.021679571144966,0.22464852339549624,0.6943546583290583,1.9317582391959476,-0.8727988701057019,4.346904880479062,-4.017324467538888
2021-02-19,-1.4397334015191001,-3.892555003003654,-2.1261300453078684,-0.3749152895012867,0.00287095348967684,-3.2656594591056334,0.2504873276607227,4.107809765907235,-3.7404917854530804,-0.8194311615683396,-2.549019895294482,2.4185238931341924,6.282759913528784,-2.814966216407088,5.076241515953341,-1.854752424627682,0.9312124134044919,-2.8290552768077086,-0.9428809064193695,0.7296924240678145,-0.5753326911031507,1.2144598903426342,-3.5238210648104333,2.2052694181274095,-3.3239819871863063
2021-02-22,-4.277730009937302,-6.921766606459618,-4.047126952000534,-2.958465234069495,-1.9460394323695378,-3.7597092154286043,-1.8644410110740095,6.310098482249289,-12.451601135131817,-3.1887697546631912,-0.1827856458041862,-2.0480387034572853,5.776993743086283,-0.7811008464499734,7.482182789085829,-2.827474283884372,-0.5981779408646754,-0.09970567093566715,-0.8149199914942219,-0.7200591197510631,-0.09333536457241157,2.5086126541000597,-6.316656642800873,0.24129543738265644,-8.958082752694107
2021-02-23,-4.2798493255609005,-5.503417446275178,-7.751019649674679,-2.2774826953157272,-2.3963679066188455,-2.9601839007940898,-2.4053932077499316,6.979491239877003,-12.230290153464813,-1.5940896514691345,1.5063812217334949,-3.5225831198918476,4.120295171344657,2.0250153138356484,5.784008971135702,-2.8048734945038043,-2.959448048422093,2.69922399792,-0.3126966319610434,-3.3474593512756003,0.390573218694835,1.9865640647306413,-6.745878691352935,-5.209379757438111,-7.347475713941913
2021-02-24,-3.95167650167075,-4.19596302157619,-2.730438838112701,-4.506688586863083,-1.6430519940526862,-3.3848775515258325,-1.5571018602401092,7.70433645821419,-7.032509796481399,-0.9396504786977591,1.6367883323990517,-0.3316212210003792,5.623699558977899,5.744300749115294,7.284772753027773,-1.8531976677246313,-7.457643174440672,8.890410561092668,-0.6227642923448895,-4.843033159439511,-1.2840916668518971,2.2579748849435646,-2.974170051175324,-2.903174648747796,-3.335556947482215
2021-02-25,-6.070793798167995,-6.722695550647459,-10.260298756998756,-8.144567769649285,-4.267238118591056,-5.456776943353016,-4.054411290523667,7.736840499074836,-13.355684907797865,1.3424882023580111,0.14006621294989408,-5.400820588522066,3.8395470008235697,2.101740515024764,7.189538313837825,-1.7980034316162945,-9.82158240307097,4.75979917150084,-2.2774623454360037,-6.449629795251273,-1.0476034866819255,1.1974394698239401,-5.981119181588746,-6.449128792373791,-7.017149439905693
2021-02-26,-3.5647575608480384,-6.629701474299614,-8.119783718049595,-4.829992134673619,-3.202781749879924,-1.5063474836298576,-3.05928868279235,4.384130286481382,-13.541526660970938,1.975911435836723,2.3538156893528925,-4.1003340452814445,-0.5742508302803557,3.7415150793553336,3.8189804101415157,-2.7733397546703475,-7.61694220954937,6.207039001805847,-2.824106269445229,-6.700112678571537,-2.2742554085468303,2.599748283022968,-4.0595220169627595,-12.191757728846554,-5.659745022539844
2021-03-01,1.0362065547272226,1.4206356472439237,-3.580446555892189,-1.0877944752816677,0.7496658569786162,1.759312152298818,0.805370932779232,3.719893977857294,0.55003395267358,2.8851947160852336,2.1395369718709984,2.775212366115621,0.7295337066958723,3.9890539873400104,3.867407584391045,-1.575330740649408,-5.158604557357944,6.528500556359469,-1.8091332614955842,-5.265413006862076,-3.40317421157441,1.2609808838980727,0.4793231370370871,-9.715710296164898,1.194795139100829
2021-03-02,0.25720874254616877,-0.5879531703328585,-5.202586808236121,-3.1294440116861924,0.21164041542375264,-2.5803000562461977,0.2404803328836547,2.820440896772061,-1.7743680514447648,0.8198358836115031,1.5568585872281655,1.824542483683378,-0.39838397256761315,1.725521499022946,1.852861892642845,-0.8850649135734745,-2.6006518273548234,3.5386089325179566,-2.838766634632223,-4.001169862814051,-2.2672379366274784,1.4867807292414879,-0.2586557260907155,-9.408418870467553,-0.7198496881392623
2021-03-03,-2.9801771060397795,-2.6246517395902167,-11.68529156557022,-4.890918201884103,-3.4744004246489406,-3.3672558657231066,-3.2675119908329298,0.2710277668316229,-11.970024813577396,-1.2321553979158768,0.19867062372764957,-3.7057076907494575,-0.22836412454063587,-2.0872199449201148,-0.3174608514175435,-3.9178272099530216,-1.0039680951206504,-1.9247542151926378,-3.5249881489198485,-4.925153559753989,-1.7030950831582654,-1.821697775746192,-5.910365322216493,-14.334428845894417,-6.993330642188954
2021-03-04,-0.9869469022273654,-0.7108030626795224,-7.043019179808106,-2.6034014587377428,0.891889252959302,1.1582756208539937,0.8728118015843502,2.1006365978818535,-8.909147308959216,-1.6092699049256647,1.502114061711803,-2.968327766102752,-0.41010394709909387,-1.0526315789473684,5.290532373994409,-5.953543567003627,-1.6924612435724782,-1.429903042978685,-3.4997631862009717,-4.4504299560333,-3.283309190434805,-1.5652662596803188,-4.377560315185247,-11.14332689802648,-5.666098365317486
2021-03-05,-0.3356565809912307,0.13194460654478216,-9.136319966710941,-2.989724726793412,3.717280533257303,2.5852044827032303,3.5191417693590554,9.0,-11.480387351410615,0.9907749452604253,4.478961178778424,-4.199029662200342,2.541282557380129,1.4219145351191613,12.065480048122579,-1.4893351699858495,-1.8657552580923258,1.986717156432749,1.9833276142210483,-4.132928300840256,0.7022854638194442,-0.9652876704548773,-4.098598191119689,-2.6512727451104086,-7.087924910365224
2021-03-08,-4.030557505425648,-8.944362018379922,-16.24432869759215,-6.172327202153557,-3.0033934633290977,-3.623874512402478,-2.754727819406008,7.545317705024381,-21.634674353682726,0.27122465989388395,4.637687080326298,-13.956858622973881,1.6013313369497506,1.6802840361922589,7.925527101191335,-1.205130140263625,-0.9899840938115176,2.322952002635158,2.4297985524345886,-6.133760213344342,2.4730590193420077,-2.121578243762842,-10.30091240128759,-4.514108839064521,-14.388239834465363
2021-03-09,-0.03848135278983936,-3.2209129797205907,-6.608858264131702,-1.0237416465782183,-1.1683341985854017,2.6023128318050195,-1.1147272262844543,6.891836577836818,-1.8734339896786447,0.9650246039939239,5.181686462722484,-7.681422428663392,1.2132573767515287,2.1272634040896254,6.88425295409423,-0.8300888496752158,1.79414605126892,3.7759719455632603,1.8401926967052162,-2.947084250017444,1.7707659372940392,-0.9828442963289419,-5.87453736197546,-0.9087939430892275,-6.656363552767834
2021-03-10,2.1357007657289167,-1.7040752443581597,-2.6279293603779137,1.7517496067751663,1.2319699844719803,3.715590657494239,1.397338868942883,7.510383901660289,2.2749494511741917,1.7079192813080135,5.025989494919268,-5.5003674156673945,1.451835175943583,3.8724653614490054,9.288747270841275,1.8755554044848843,3.4504217392933523,5.954201861771355,3.3939530297913105,-0.027792927802170124,1.9918111038778576,1.208884759249381,-2.551009506077328,2.8932071426539743,-4.130600967195113
2021-03-11,4.586957769703809,1.5233512635434896,5.038296072994993,4.5681615504759145,3.2749383250644954,6.303364893273768,3.2053294547378206,6.401916211871995,12.577238043296028,2.328719250065569,5.778739009018433,2.276878691336024,2.4973497785570227,6.926711062167566,4.42855106346952,3.965500604290683,7.141439425652182,9.97997278478183,3.8968498377153167,3.012156812367118,3.408618547234896,2.1012789291435565,2.733111662808354,5.172159461589847,4.475888561972468
2021-03-12,1.7918798735391779,-0.3211986456348003,3.1657503209500915,2.9672168379949078,-2.2445606088410126,1.558950785612858,-2.2110097399665145,2.3486216133887745,16.018061588448738,0.5606049064248779,2.569859623539172,0.22881742253047893,3.472261683928818,4.154865974693148,1.7068782378440255,2.2421523786994744,7.723257139902798,6.049098391958405,1.714554671502129,4.3552272170781485,2.0101190933050987,1.424558871541715,0.7871518105391729,0.6879921450103239,3.2221173164235157
2021-03-15,3.2631154355344387,6.55723376881727,13.783885431908963,4.394719294527523,2.3382317529965895,7.222593168203016,2.0907307554328063,0.45558086560364464,25.744221668840417,-8.631596977517123,1.059482911960926,11.755487006212908,1.6087838572772877,1.3619648348892655,-0.7885650577609852,1.9186813148462207,7.531949912198489,2.808828688907826,0.9818553326298508,6.12998378870101,2.7773974795679246,3.9110371331710905,6.265428149581326,2.4456007130758537,11.546783425150492
2021-03-16,1.681071073270254,3.699730359585239,6.158029393544711,0.9471573671177371,2.133453008939835,5.095209243057463,1.939881398170968,-1.6986306943849887,0.4899154444095584,-7.379557842329794,0.744359064551898,7.795307956825483,1.1064958542585166,1.9695027799372413,-1.3682624572811832,2.327202434981544,6.4613510225335515,1.5563624880823634,2.1873530904701193,2.657005224021981,3.6012899950111046,3.7924856144227346,2.5866423923202135,1.3945998039361238,5.373744156756128
2021-03-17,1.987778656563469,3.9839962039979846,7.001787070858984,2.5539273051193825,2.2605929464662076,7.214049191940824,1.7542301682266306,-2.9990157896334213,5.051941576236195,-9.111706740701084,0.7379824162536478,10.512123308340101,-0.02579033305136427,-0.06721060075954038,-3.8853836945006175,1.0179141929658275,5.179540659080676,-0.7912023669551164,0.8481245972309863,1.6551944203426907,3.3975441640634956,-2.7407398930302374,3.2035879469919717,0.5472675818916276,6.5918483380231345
2021-03-18,-2.703160093669774,-1.172515837906268,-2.085657548306484,-2.7492371561321747,-3.7704581377774486,1.7306813750069643,-3.7143570224794695,-6.358485061235489,-6.638077156997041,-10.369871517892177,2.5346874921405083,2.3055371286099624,2.15784500662282,-2.4275880533023533,-7.3397486530808855,0.835743267660965,5.322669605253405,-4.521568411996668,1.4104430182655792,-1.7252344486402567,3.5374582287724596,-3.800876980737401,-2.6337970440992615,-2.99606451129233,-3.828635334022919
2021-03-19,-2.2905594470771593,-0.8592918499684049,-0.07972408842501663,-0.470305100704381,-1.1239028558498474,8.088670621747914,-0.9078887669569132,-7.332377630144259,-5.601605251101584,-11.433106658773278,2.6852417992256687,5.16212898335146,-0.6468104683407719,-7.782138824375459,-8.842987629965632,0.27568118157327287,5.858659700628264,-6.845910029638835,-0.10145534839373677,-0.6734344650844049,3.900805187497488,-4.435412121247998,-0.6302020864050805,-0.0047169149937856805,-2.4552812069522845
2021-03-22,0.5025373480002333,-0.4839087704318785,-0.03790622529646555,0.9472126744483018,-1.1560327861498287,7.229226865724886,-1.3501195345267858,-6.993196448501275,-5.359211674480443,-1.7551317720151454,3.6679044562148473,0.9580070673311384,-2.8319457004331428,-6.8392547051804655,-7.4184460796736715,0.04987023561141927,3.7337522716443456,-6.119031661666738,1.2601082358057414,1.2041936253526266,1.6791296233149888,-3.9542903372744616,1.0768800383510075,1.1137194939847173,-2.6666629675662876
2021-03-23,-0.05469053853041516,-2.412995768623679,-1.6589874765715247,1.476132584546253,-2.0423399547571943,4.064023973476544,-1.8905404359881135,-5.267556857205434,-2.174681802913151,-3.7820856215522993,3.9199079687626,-2.952861962746586,-2.638256750630266,-7.365377515145201,-6.580949669229417,-0.6320809596177747,2.800632724802901,-7.089810011757544,2.8385323350467417,3.9999988809444234,-0.7030324278482744,-5.413208406926753,2.144094526323574,0.24244884502960562,-5.280970086503965
2021-03-24,-0.6665485221974382,-3.7431915023859093,-5.233771557309681,-1.5517909210172882,-2.386392474239957,-0.6584257782782675,-2.2007790076285323,-3.082478819478468,-10.19364145430063,-3.5130925446844263,5.230283891990405,-5.442628574522583,-2.8821982888983033,-6.70343317273814,-5.103585706264193,0.7090871178409949,4.542370916027565,-5.0253509948676,3.2237964870564664,2.6884188577661527,-1.3712824961100294,-1.8849993713593822,0.11086228446677568,-1.684495317258527,-7.442810239510182
2021-03-25,0.702147671903775,0.04977811267020076,-1.4718000244068667,0.6033691596894937,0.550129862835904,0.04306766179398937,0.3997655675854997,0.9124058040551281,-1.955111182690708,-0.4566935091283794,2.4968951387152565,-0.5278426632920451,-3.235008590025891,-5.750930042056048,-1.1089615435415687,0.9347541525452899,4.9512603589318065,-2.3542274246423704,3.7140628536449714,7.232641202848724,-1.55300169421565,0.10600425355116187,2.6891019070880726,-1.9285819021055437,-2.432157525701107
2021-03-26,2.661163213196842,1.016752431388711,-0.050602291998744206,-0.7457005135654136,-0.11001299695081672,-2.443899450513153,-0.37441984192157973,3.9659568702301202,-5.521704997248341,0.5534778390692257,2.9815703305486747,1.597609329839864,-0.032230921718792334,3.2044490470741995,2.1596696225111027,3.0554858752747447,5.088201710314383,2.7011877981051384,5.812048090517606,7.0262336487957615,-0.15481621505919854,2.4753483207438096,6.24914979340671,-1.465598800696541,-2.0870148588880424
2021-03-29,-0.31781006930046674,-1.6208769024175764,-1.8049140792347282,-1.1295899555205622,0.7435869113555054,-0.9266202703291364,0.8515727760482086,4.271501086708819,-8.76268321393557,0.2690486492966292,3.3255227318782015,-0.5596708611642178,1.1326696967951186,3.129805051363445,2.6650003264769535,3.4517092125438085,4.589191407760848,1.2583732819280162,5.676766833781166,6.475531195098648,1.0192205032455393,0.7837599802601127,3.7377607756743982,-2.044891915196121,-3.9352472503302116
2021-03-30,-2.4118173597850814,-2.154398049554704,-1.522487560481515,-2.620241689492032,0.2518003357736473,-0.9049323327345253,0.1256700563441564,3.8834942013010894,-4.008093684208052,0.9908576855353519,1.373133665832768,-1.7023647670659,3.358750694613819,1.8015854479750415,2.662074200488644,2.9061354698745743,5.117592860078309,0.8247314110302231,2.1493142636069615,2.7648832824124185,0.9046764909073184,1.8599815392515044,1.1429767728212268,-2.3255813953488373,-3.036485502446458
2021-03-31,0.13165614106621215,1.7153845039616435,5.578183854106039,0.22707252115051527,1.4754974498117135,4.391431022748758,1.1525382754940214,0.08596367708552556,5.975215234705295,3.69096365813232,0.39665439732685337,1.3974270785232847,1.0689155905887044,1.7590177702148195,-0.905215335732968,1.5070115411140999,4.269854824935952,-1.0009748824163167,2.1650536889297345,4.271684438644583,1.114896135786018,5.00679583188976,5.2844864644192535,1.1167834446252256,2.6412088838948455
2021-04-01,4.308345495136983,1.9985104364350388,10.183276493905765,3.7665855037850684,4.78828342190989,7.146449783177822,4.568172457840105,0.647187881555955,3.335465165277497,1.1742908942472303,-1.0832922076432034,3.0864196714836005,0.7604088095074008,4.274654679745936,2.1537897435026907,0.5309628967525355,3.556769494826142,1.378502802582718,0.5993430306896235,2.4831108721054056,1.3408694745498622,4.466691867856959,7.173109559860441,6.464173783820158,6.389392599307249
2021-04-05,5.323922456081793,3.869319756481256,8.943277843479178,5.72405941390028,9.592878161882442,9.147768939806873,9.334086946353047,-2.763305850335661,11.692073484273296,-0.2266462546428363,-1.673400479893102,1.335989197420757,-0.9478375494319251,2.580431104919843,-2.0966887951280806,-0.9094767880992357,3.814883127950851,0.5953986422037223,0.7382798246810721,2.4998632421993383,-0.5039432003105259,0.15096813327698033,4.802916061989152,5.35654366273119,5.19312292066731
